friendId,person1,person2,dateMet
1107,Vite,Bif,
1108,Dag,Bif,
1109,Ty,Bif,
1110,Gardie,Bif,
1111,Orson,Bill,
1112,Sammie,Bill,
1113,Sully,Bill,
1114,Jasun,Bill,
1115,Nadean,Bill,
1116,Inger,Bill,
1117,Jeno,Bill,
1118,Nell,Bill,
1119,Henrik,Bill,
1120,Prentice,Bill,
1121,Ab,Billy,
1122,Ilysa,Billy,
1123,Hyman,Billy,
1124,L;urette,Billy,
1125,Mia,Billy,
1126,Rosanne,Billy,
1127,Hanson,Billy,
1128,Garry,Billy,
1129,Lesley,Billy,
1130,Leanna,Billy,
1131,Euphemia,Blair,
1132,Domini,Blair,
1133,Xylia,Blair,
1134,Annabel,Blair,
1135,Blondelle,Blair,
1136,Karoly,Blair,
1137,Farrel,Blair,
1138,Reba,Blair,
1139,Donny,Blair,
1140,Arnoldo,Blair,
1141,Virgilio,Blaire,
1142,Patrizius,Blaire,
1143,Wallache,Blaire,
1144,Eddie,Blaire,
1145,Dorthea,Blaire,
1146,Kerr,Blaire,
1147,Axel,Blaire,
1148,Kim,Blake,
1149,Fergus,Blake,
1150,Guillema,Blake,
1151,Mellie,Blake,
1152,Susy,Blake,
1153,Timofei,Blake,
1154,Nickolas,Blake,
1155,Lissi,Blake,
1156,Ellen,Blake,
1157,Erhard,Blake,
1158,Karole,Blondell,
1159,Amandy,Bif,
1160,Delmar,Bif,
1161,Hamil,Bif,
1162,Lucinda,Bif,
1163,Wendie,Bif,
1164,Laetitia,Bif,
1165,Sherry,Bif,
1166,Ikey,Blondell,
1167,Orelee,Blondell,
1168,Theodor,Blondelle,
1169,Dyna,Blondelle,
1170,Bert,Blondelle,
1171,Glenden,Blondelle,
1172,Rochella,Blondelle,
1173,Lorrin,Blondelle,
1174,Orson,Blondelle,
1175,Araldo,Blondelle,
1176,Nissy,Blondelle,
1177,Corenda,Blondelle,
1178,Barbabas,Blondy,
1179,Francisco,Blondy,
1180,Hermione,Blondy,
1181,Carmelia,Bif,
1182,Ashil,Bif,
1183,Panchito,Bif,
1184,Doria,Bif,
1185,Eleni,Bif,
1186,Linette,Blondy,
1187,Susi,Blondy,
1188,Clemmie,Bob,
1189,Spence,Bob,
1190,Pooh,Bob,
1191,Chelsie,Bob,
1192,Shannon,Bob,
1193,Dorian,Bob,
1194,Susannah,Bob,
1195,Meir,Bob,
1196,Burr,Bob,
1197,Nathaniel,Bob,
1198,Jarrod,Bob,
1199,Lilith,Bobby,
1200,Rourke,Bobby,
1201,Norrie,Bobby,
1202,Tallia,Bobby,
1203,Mindy,Bobby,
1204,Marylee,Bobby,
1205,Eleanor,Bobby,
1206,Myrtie,Bobby,
1207,Arel,Bobby,
1208,Naomi,Bobby,
1209,Hayyim,Bobinette,
1210,Selie,Bobinette,
1211,Lara,Bobinette,
1212,Rosene,Bobinette,
1213,Sloan,Bobinette,
1214,Rafaelita,Bobinette,
1215,Ewen,Bobinette,
1216,Wynnie,Bobinette,
1217,Benn,Bobinette,
1218,Anthea,Bobinette,
1219,Daryl,Bif,
1220,Latisha,Bif,
1221,Bonnibelle,Bif,
1222,Jilli,Bif,
1223,Dynah,Bif,
1224,Therine,Bif,
1225,Codie,Bif,
1226,Beckie,Bif,
1227,Malcolm,Bonnibelle,
1228,Dallas,Bonnibelle,
1229,Gregory,Boony,
1230,Rainer,Boony,
1231,Thurstan,Boony,
1232,Nina,Boony,
1233,David,Bobby,
1234,Agatha,Bobby,
1235,Orbadiah,Bobby,
1236,Sergeant,Bobby,
1237,Virgil,Bobby,
1238,Paulette,Bobby,
1239,Carly,Bobby,
1240,Desiree,Bobby,
1241,Chrystal,Bobby,
1242,Egan,Bordie,
1243,Jerri,Bordie,
1244,Doloritas,Bordie,
1245,Wrennie,Bordie,
1246,Maddy,Bordie,
1247,Cloe,Bordie,
1248,Quintus,Bordie,
1249,Tracey,Boris,
1250,Myrtia,Boris,
1251,Giles,Boris,
1252,Harrie,Boris,
1253,Alejoa,Boris,
1254,Henrie,Boris,
1255,Ed,Boris,
1256,Thibaut,Boris,
1257,Jarrid,Boris,
1258,Shane,Boris,
1259,Sande,Boy,
1260,Dolores,Boy,
1261,Angelico,Boy,
1262,Devin,Boy,
1263,Monro,Boy,
1264,Letisha,Boy,
1265,Normand,Boy,
1266,Krystal,Boy,
1267,Kalle,Boy,
1268,Sky,Boy,
1269,Gavra,Bobby,
1270,Genny,Bobby,
1271,Vere,Bobby,
1272,Werner,Bobby,
1273,Nanette,Bobby,
1274,Vivianna,Bobby,
1275,Benoite,Bobby,
1276,Wade,Bobby,
1277,Sal,Bobby,
1278,Zorana,Bobby,
1279,Lon,Boycey,
1280,Joey,Brander,
1281,Della,Brander,
1282,Dare,Brander,
1283,Jacqueline,Brander,
1284,Margie,Brander,
1285,Muire,Brander,
1286,Ephraim,Brander,
1287,Lacy,Brander,
1288,Lionello,Brander,
1289,Bobby,Brander,
1290,Cate,Brear,
1291,Christine,Brear,
1292,Babbie,Brear,
1293,Steven,Brear,
1294,Brock,Brear,
1295,Allie,Brear,
1296,Sergent,Bobby,
1297,Jeff,Bobby,
1298,Jany,Bobby,
1299,Drew,Bobby,
1300,Steve,Bobby,
1301,Montgomery,Bobby,
1302,Barack,Bobby,
1303,Jackie,Bobby,
1304,Berty,Bobby,
1305,Michelle,Bobby,
1306,Jackquelin,Bobby,
1307,Clarance,Brendis,
1308,Ben,Brendis,
1309,Maible,Brenna,
1310,Nolana,Brenna,
1311,Jenny,Brenna,
1312,Sigismond,Brenna,
1313,Pall,Brenna,
1314,Davina,Brenna,
1315,Letti,Brenna,
1316,Burr,Brenna,
1317,Kelli,Brenna,
1318,Marianna,Brenna,
1319,Allis,Brett,
1320,Maura,Brett,
1321,Cherice,Brett,
1322,Rik,Brett,
1323,Hans,Brett,
1324,Levy,Brett,
1325,Drusilla,Brett,
1326,Ramsey,Brett,
1327,Martie,Brett,
1328,Stacie,Brett,
1329,Ennis,Brett,
1330,Ezri,Brett,
1331,Rasla,Brett,
1332,Clemens,Brett,
1333,Pascale,Brett,
1334,Shea,Brett,
1335,Janey,Brett,
1336,Angele,Brett,
1337,Clarey,Brett,
1338,Tod,Brett,
1339,Horten,Brianne,
1340,Missie,Brianne,
1341,Imelda,Brianne,
1342,Tandy,Brianne,
1343,Livy,Brianne,
1344,Jules,Brianne,
1345,Andrej,Brianne,
1346,Corrie,Brianne,
1347,Katinka,Brianne,
1348,Verena,Brianne,
1349,Fleur,Brigida,
1350,Gratiana,Brigida,
1351,Cello,Brigida,
1352,Akim,Bobby,
1353,Leann,Bobby,
1354,Jaquelin,Bobby,
1355,Crin,Bobby,
1356,Barton,Bobby,
1357,Nicko,Bobby,
1358,Lancelot,Brigida,
1359,Elysia,Brigida,
1360,Kailey,Briney,
1361,Amii,Briney,
1362,Zachery,Briney,
1363,Farlay,Briney,
1364,Lane,Briney,
1365,Taylor,Briney,
1366,Kippie,Briney,
1367,Arlyn,Briney,
1368,Tybi,Briney,
1369,Helaine,Briney,
1370,Nadeen,Briney,
1371,Cornela,Briney,
1372,Rosetta,Briney,
1373,Tim,Briney,
1374,Even,Briney,
1375,Jocelyn,Briney,
1376,Townie,Briney,
1377,Wilek,Briney,
1378,Chance,Briney,
1379,Edi,Briney,
1380,Cherry,Briney,
1381,Bar,Brock,
1382,Armando,Brock,
1383,Arch,Brock,
1384,Anne,Brock,
1385,Elspeth,Brock,
1386,Patten,Brock,
1387,Pincas,Brock,
1388,Leland,Brock,
1389,Anabel,Brock,
1390,Goraud,Brock,
1391,Sharon,Brooks,
1392,Donal,Brooks,
1393,Kirstyn,Brooks,
1394,Kristen,Brooks,
1395,Taryn,Brooks,
1396,Garreth,Brooks,
1397,Bendix,Brooks,
1398,Marlyn,Brooks,
1399,Shanan,Brooks,
1400,Wynny,Brooks,
1401,Corly,Bryanty,
1402,Ellis,Bryanty,
1403,Pennie,Bryanty,
1404,Ludvig,Bryanty,
1405,Tann,Bryanty,
1406,Melodee,Bryanty,
1407,Alister,Bryanty,
1408,Griff,Bryanty,
1409,Timothea,Bryanty,
1410,Warren,Bryanty,
1411,Leopold,Brynn,
1412,Mac,Brynn,
1413,Barn,Brynn,
1414,Tracy,Brynn,
1415,Paddie,Brynn,
1416,Daveen,Brynn,
1417,Gustave,Brynn,
1418,Sisely,Brynn,
1419,Seymour,Brynn,
1420,Charlean,Brynn,
1421,Milton,Brynn,
1422,Bathsheba,Brynna,
1423,Elonore,Brynna,
1424,Estele,Brynna,
1425,Lizzy,Brynna,
1426,Guinevere,Brynna,
1427,Carlen,Brynna,
1428,Vernice,Brynna,
1429,Carin,Brynna,
1430,Kirby,Brynna,
1431,Ronna,Brynna,
1432,Joycelin,Brynne,
1433,Cicely,Brynne,
1434,Georgetta,Brynne,
1435,Dominick,Brynne,
1436,Blake,Brynne,
1437,Barney,Brynne,
1438,Isabelita,Brynne,
1439,Billy,Brynne,
1440,Dael,Brynne,
1441,Serena,Brynne,
1442,Rafe,Bud,
1443,Byron,Bud,
1444,Bartolomeo,Bud,
1445,Tammy,Bud,
1446,Maye,Bud,
1447,Waverly,Bud,
1448,Yalonda,Bud,
1449,Wright,Bud,
1450,Lissy,Bud,
1451,Brooks,Bud,
1452,Curtis,Burgess,
1453,Sile,Burgess,
1454,Hewet,Burgess,
1455,Nichols,Burgess,
1456,Allister,Burgess,
1457,Vikky,Burgess,
1458,Manuel,Burgess,
1459,Gypsy,Burgess,
1460,Manon,Burgess,
1461,Traci,Burgess,
1462,Kippy,Burr,
1463,Valle,Burr,
1464,Joane,Burr,
1465,Tedda,Burr,
1466,Keefe,Burr,
1467,Zebedee,Burr,
1468,Fredelia,Burr,
1469,Renee,Burr,
1470,Tildie,Burr,
1471,Roselle,Burr,
1472,Ogden,Burr,
1473,Fernande,Burr,
1474,Bobinette,Burr,
1475,Sheila,Burr,
1476,Carly,Burr,
1477,Shadow,Burr,
1478,Clarabelle,Burr,
1479,Annaliese,Burr,
1480,Dierdre,Burr,
1481,Douglass,Burr,
1482,Cazzie,Byron,
1483,Dodi,Byron,
1484,Valaria,Byron,
1485,Gill,Byron,
1486,Walsh,Byron,
1487,HSteve,Byron,
1488,Valentijn,Byron,
1489,Ebenezer,Byron,
1490,Coleen,Byron,
1491,Clive,Byron,
1492,Hedi,Cam,
1493,Kit,Cam,
1494,Callean,Cam,
1495,Floyd,Cam,
1496,Arlin,Cam,
1497,Lurleen,Cam,
1498,Jakie,Cam,
1499,Deva,Caddric,
1500,Gertie,Caddric,
1501,Nil,Caddric,
1502,Fernanda,Caddric,
1503,Marchall,Caddric,
1504,Melissa,Caddric,
1505,Benji,Caddric,
1506,Banky,Caddric,
1507,Darrin,Caddric,
1508,Leonora,Caddric,
1509,Rickie,Caddric,
1510,Bob,Caddric,
1511,Desi,Caddric,
1512,Carilyn,Callean,
1513,Ingrid,Callean,
1514,Cherye,Callean,
1515,Sonia,Callean,
1516,Agna,Callean,
1517,Jeannette,Callean,
1518,Shoshanna,Callean,
1519,Hillyer,Callean,
1520,Alex,Callean,
1521,Winslow,Callean,
1522,Serena,Calypso,
1523,Jemimah,Calypso,
1524,Tobin,Calypso,
1525,Hersh,Calypso,
1526,Chrysa,Calypso,
1527,Jillie,Calypso,
1528,Daisey,Calypso,
1529,Tessie,Calypso,
1530,Kim,Calypso,
1531,Salem,Calypso,
1532,Darleen,Carena,
1533,Brianne,Carena,
1534,Alric,Carena,
1535,Ganny,Carena,
1536,Minerva,Carena,
1537,Dario,Carena,
1538,Gill,Carena,
1539,Boony,Carena,
1540,Sayer,Carena,
1541,Glynnis,Carena,
1542,Durand,Carey,
1543,Henrie,Carey,
1544,Samson,Carey,
1545,Veda,Carey,
1546,Mignonne,Carey,
1547,Dasha,Carey,
1548,Jordanna,Carey,
1549,Saleem,Carey,
1550,Sharai,Carey,
1551,Devlin,Carey,
1552,Harlen,Carilyn,
1553,Prentice,Carilyn,
1554,Eleanora,Carilyn,
1555,Brynne,Carilyn,
1556,Sarge,Carilyn,
1557,Sherrie,Carilyn,
1558,Herman,Carilyn,
1559,Hilly,Carilyn,
1560,Addi,Carilyn,
1561,Vasilis,Carilyn,
1562,Melesa,Carin,
1563,Mikaela,Carin,
1564,Paten,Carin,
1565,Shelagh,Carin,
1566,Fancie,Carin,
1567,Delmor,Carin,
1568,Ansel,Carin,
1569,Viole,Carin,
1570,Prudi,Carin,
1571,Saxe,Carin,
1572,Giffie,Carlen,
1573,Avrit,Carlen,
1574,Melosa,Carlen,
1575,Reinaldos,Carlen,
1576,Rakel,Carlen,
1577,Jonis,Carlen,
1578,Evania,Carlen,
1579,Natty,Carlen,
1580,Aluino,Carlen,
1581,Major,Carlen,
1582,Ivonne,Carley,
1583,York,Carley,
1584,Edouard,Carley,
1585,Dulcie,Carley,
1586,Zeb,Carley,
1587,Terrill,Carley,
1588,Mikel,Carley,
1589,Starla,Carley,
1590,Bryanty,Carley,
1591,Scott,Carley,
1592,Zara,Carly,
1593,Sayres,Carly,
1594,Vivienne,Carly,
1595,Madelaine,Carly,
1596,Bentlee,Carly,
1597,Jermaine,Carly,
1598,Dulcine,Carly,
1599,Shantee,Carly,
1600,Eamon,Carly,
1601,Leupold,Carly,
1602,Pattie,Carly,
1603,Skippie,Carly,
1604,Aeriel,Carly,
1605,Hanson,Carly,
1606,Sande,Carly,
1607,Huntley,Carly,
1608,Miles,Carly,
1609,Fanya,Carly,
1610,Joela,Carly,
1611,Gabbey,Carly,
1612,Astra,Carmelia,
1613,Rube,Carmelia,
1614,Jorey,Carmelia,
1615,Talbert,Carmelia,
1616,Erin,Carmelia,
1617,Elva,Cam,
1618,Nappie,Cam,
1619,Trixy,Cam,
1620,Katina,Cam,
1621,Yetta,Cam,
1622,Ailis,Cam,
1623,Serge,Cam,
1624,Gage,Cam,
1625,Amabelle,Cam,
1626,Naoma,Cam,
1627,Ignatius,Caro,
1628,Roscoe,Caro,
1629,Liv,Caro,
1630,Feodor,Caro,
1631,Nathaniel,Caro,
1632,Killy,Carolan,
1633,Grata,Carolan,
1634,Gertrudis,Carolan,
1635,Evvy,Carolan,
1636,Madeleine,Carolan,
1637,Esma,Carolan,
1638,Sher,Carolan,
1639,Jenny,Carolan,
1640,Mary,Carolan,
1641,Kalie,Carolan,
1642,Flora,Carolina,
1643,Matelda,Carolina,
1644,Kris,Carolina,
1645,Barbe,Carolina,
1646,Daryn,Carolina,
1647,Jasen,Carolina,
1648,Audrey,Carolina,
1649,Julietta,Carolina,
1650,Boris,Carolina,
1651,Gratiana,Carolina,
1652,Libbie,Carri,
1653,Nola,Carri,
1654,Virgil,Carri,
1655,Roch,Carri,
1656,Sheree,Carri,
1657,Bordie,Carri,
1658,Karrie,Carri,
1659,Gwenora,Cart,
1660,Jaime,Cart,
1661,Michaelina,Cart,
1662,Kary,Cart,
1663,Linn,Cart,
1664,Drew,Cart,
1665,Bernadine,Cart,
1666,Madalyn,Cart,
1667,Terese,Cart,
1668,Dolorita,Cart,
1669,Alister,Cart,
1670,Stormie,Cate,
1671,Gillie,Cate,
1672,Damien,Cate,
1673,Griz,Cate,
1674,Ramonda,Cate,
1675,Jo-anne,Cate,
1676,Liuka,Cate,
1677,Merna,Cate,
1678,Archibald,Cate,
1679,Townie,Cate,
1680,Gerrie,Cate,
1681,Kristel,Cate,
1682,Terrill,Cate,
1683,Vivian,Cate,
1684,Ulrike,Cate,
1685,Carolina,Cate,
1686,Silvana,Cate,
1687,Bat,Cate,
1688,Gale,Cate,
1689,Calypso,Cate,
1690,Sylvia,Catharine,
1691,Heath,Catharine,
1692,Ashley,Catharine,
1693,Natala,Catharine,
1694,Ida,Catharine,
1695,Robina,Catharine,
1696,Rufe,Catharine,
1697,Wakefield,Catharine,
1698,Carena,Catharine,
1699,Effie,Catharine,
1700,Angus,Cam,
1701,Toiboid,Cam,
1702,Karine,Cam,
1703,Janette,Cam,
1704,Brear,Cam,
1705,Keenan,Cam,
1706,Kessiah,Cam,
1707,Rockey,Cam,
1708,Maury,Cam,
1709,Cybil,Cam,
1710,Manon,Cam,
1711,Thomasin,Cam,
1712,Caye,Cam,
1713,Vassily,Cam,
1714,Scotty,Cam,
1715,Cissy,Cam,
1716,Noel,Cam,
1717,Nicolle,Cazzie,
1718,Elna,Cazzie,
1719,Gipsy,Cazzie,
1720,Ginger,Cecelia,
1721,Adi,Cecelia,
1722,Zilvia,Cecelia,
1723,Shaughn,Cecelia,
1724,Harry,Cecelia,
1725,Moyna,Cecelia,
1726,Willie,Cecelia,
1727,Marion,Cecelia,
1728,Gwyneth,Cecelia,
1729,Stevana,Cecelia,
1730,Wolfy,Celine,
1731,Miran,Celine,
1732,Christye,Celine,
1733,Erma,Celine,
1734,Lawrence,Celine,
1735,Oran,Celine,
1736,Astrix,Celine,
1737,Doll,Celine,
1738,Nikos,Celine,
1739,Augie,Celine,
1740,Joshia,Cello,
1741,Cleon,Cello,
1742,Hanni,Cello,
1743,Milzie,Cello,
1744,Leonanie,Cello,
1745,Wally,Cello,
1746,Chrissy,Cello,
1747,Marleen,Cello,
1748,Clarke,Cello,
1749,Farley,Cello,
1750,Grange,Chance,
1751,Cleavland,Chance,
1752,Blondell,Chance,
1753,Nataniel,Chance,
1754,Melany,Chance,
1755,Newton,Chance,
1756,Armand,Chance,
1757,Banky,Chance,
1758,Washington,Chance,
1759,Alyse,Chance,
1760,Charles,Charil,
1761,Nevin,Charil,
1762,Tybi,Charil,
1763,Darleen,Charil,
1764,Taite,Charil,
1765,Esta,Charil,
1766,Whitaker,Charil,
1767,Lurline,Charil,
1768,Bill,Charil,
1769,Miguelita,Charil,
1770,Dimitry,Charisse,
1771,Elsey,Charisse,
1772,Dorthy,Charisse,
1773,Joey,Charisse,
1774,Cecelia,Charisse,
1775,Cybill,Charisse,
1776,Yevette,Charisse,
1777,Adelaida,Charisse,
1778,Graham,Charisse,
1779,Kamila,Charisse,
1780,Holden,Charlean,
1781,Crysta,Charlean,
1782,Carolan,Charlean,
1783,Guendolen,Charlean,
1784,Clayborne,Charlean,
1785,Lindi,Charlean,
1786,Steward,Charlean,
1787,Dugald,Charlean,
1788,Yvon,Charlean,
1789,Valencia,Charlean,
1790,Vanna,Charles,
1791,Amalea,Charles,
1792,Stacee,Charles,
1793,Rose,Charles,
1794,Morganica,Charles,
1795,Daisi,Charles,
1796,Moe,Charles,
1797,Martelle,Charles,
1798,Valentino,Charles,
1799,Ciel,Charles,
1800,Horton,Charmane,
1801,Graham,Charmane,
1802,Cherye,Charmane,
1803,Holly,Charmane,
1804,Caro,Charmane,
1805,Lenore,Charmane,
1806,Cissiee,Charmane,
1807,Gannon,Charmane,
1808,Shannah,Charmane,
1809,Larry,Charmane,
1810,Robb,Charo,
1811,Holden,Charo,
1812,Charil,Charo,
1813,Yorke,Charo,
1814,Ward,Charo,
1815,Hermie,Charo,
1816,Marget,Charo,
1817,Trista,Charo,
1818,Damon,Charo,
1819,Tanitansy,Charo,
1820,Bax,Chase,
1821,King,Chase,
1822,Netta,Chase,
1823,Aylmer,Chase,
1824,Raychel,Chase,
1825,Boy,Chase,
1826,Chase,Chase,
1827,Opaline,Chase,
1828,Brett,Chase,
1829,Elayne,Chase,
1830,Jemima,Cam,
1831,Brenna,Cam,
1832,Marjory,Cam,
1833,Catharine,Cam,
1834,Stafford,Cam,
1835,Scarlett,Cam,
1836,Scottie,Cam,
1837,Katerina,Cam,
1838,Pearle,Cam,
1839,Jorie,Cam,
1840,Tamarah,Cam,
1841,Dana,Cam,
1842,Earlie,Chelsey,
1843,Merle,Chelsey,
1844,Sharla,Chelsey,
1845,Mathe,Chelsey,
1846,Gertrude,Chelsey,
1847,Giacobo,Chelsey,
1848,Robinetta,Chelsey,
1849,Jacinta,Chelsey,
1850,Arne,Chelsie,
1851,Barney,Chelsie,
1852,Israel,Chelsie,
1853,Serena,Chelsie,
1854,Winny,Chelsie,
1855,Gelya,Chelsie,
1856,Lodovico,Chelsie,
1857,Devonna,Chelsie,
1858,Jourdain,Chelsie,
1859,Pauly,Chelsie,
1860,Pearl,Cherice,
1861,Lazarus,Cherice,
1862,Jehu,Cherice,
1863,Evin,Cherice,
1864,Jo ann,Cherice,
1865,Nat,Cherice,
1866,Blair,Cherice,
1867,Cate,Cherice,
1868,Clemmie,Cherice,
1869,Englebert,Cherice,
1870,Saunder,Cherilynn,
1871,Justino,Cherilynn,
1872,Brander,Cherilynn,
1873,Enrico,Cherilynn,
1874,Antonietta,Cherilynn,
1875,Vite,Cherilynn,
1876,Arlette,Cherilynn,
1877,Evania,Cherilynn,
1878,Wyn,Cherilynn,
1879,Gay,Cherilynn,
1880,Deloris,Cherise,
1881,Rozella,Cherise,
1882,Cherilynn,Cherise,
1883,Raquela,Cherise,
1884,Caddric,Cherise,
1885,Maryanna,Cherise,
1886,Briney,Cherise,
1887,Zeke,Cherlyn,
1888,Celine,Cherlyn,
1889,Duky,Cherlyn,
1890,Jehu,Cherlyn,
1891,Laina,Cherlyn,
1892,Reece,Cherlyn,
1893,Godfree,Cherlyn,
1894,Gilberta,Cherlyn,
1895,Letizia,Cherlyn,
1896,Wald,Cherlyn,
1897,Dela,Cherlyn,
1898,Art,Cherry,
1899,Ashlin,Cherry,
1900,Berti,Cherry,
1901,Latia,Cherry,
1902,Shae,Cherry,
1903,Kennie,Cherry,
1904,Kerianne,Cherry,
1905,Paige,Cherry,
1906,Janeczka,Cherry,
1907,Keenan,Cherry,
1908,Dwayne,Cherye,
1909,Inez,Cherye,
1910,Worden,Cherye,
1911,Jeanie,Cherye,
1912,Charo,Cherye,
1913,Marcel,Cherye,
1914,Brynna,Cherye,
1915,Gabbie,Cherye,
1916,Nels,Cherye,
1917,Trula,Cherye,
1918,Mendy,Cherye,
1919,Carley,Cherye,
1920,Daron,Cherye,
1921,Town,Cherye,
1922,Dalenna,Cherye,
1923,Javier,Cherye,
1924,Huberto,Cherye,
1925,Jada,Cherye,
1926,Baudoin,Cherye,
1927,Bernadine,Cherye,
1928,Valeda,Chickie,
1929,Robinette,Chickie,
1930,Brett,Chickie,
1931,Benyamin,Chickie,
1932,Farah,Chickie,
1933,Risa,Chickie,
1934,Whitby,Chickie,
1935,Mahalia,Chickie,
1936,Barbee,Chickie,
1937,Linette,Chickie,
1938,Templeton,Chrissy,
1939,Sauncho,Chrissy,
1940,Chelsey,Chrissy,
1941,Sherrie,Chrissy,
1942,Milka,Chrissy,
1943,Hall,Chrissy,
1944,Heather,Chrissy,
1945,Zechariah,Chrissy,
1946,Ashlin,Chrissy,
1947,Rockey,Chrissy,
1948,Katuscha,Christal,
1949,Rozamond,Christal,
1950,Ewen,Christal,
1951,Shelby,Christal,
1952,Gerek,Christal,
1953,Cicely,Christal,
1954,Humfrey,Christal,
1955,Merry,Christal,
1956,Alika,Christal,
1957,Yuri,Christal,
1958,Paolina,Christal,
1959,Burgess,Christine,
1960,Farica,Christine,
1961,Kyla,Christine,
1962,Abbot,Christine,
1963,Elva,Christine,
1964,Marjy,Christine,
1965,Niel,Christine,
1966,Lorelei,Christine,
1967,Brendis,Christine,
1968,Jesselyn,Christine,
1969,Scotti,Christye,
1970,Phillipe,Christye,
1971,Luciana,Christye,
1972,Samuel,Christye,
1973,Kai,Christye,
1974,Nani,Christye,
1975,Giana,Christye,
1976,Matelda,Christye,
1977,Sallyann,Christye,
1978,Tally,Christye,
1979,Cindi,Chrysa,
1980,Kirby,Chrysa,
1981,Hayward,Chrysa,
1982,Sula,Chrysa,
1983,Ban,Chrysa,
1984,Annadiane,Chrysa,
1985,Cherise,Chrysa,
1986,Killy,Chrysa,
1987,Johnathon,Chrysa,
1988,Jefferson,Chrysa,
1989,Rhodie,Chrystal,
1990,Blaire,Chrystal,
1991,Rowland,Chrystal,
1992,Carri,Chrystal,
1993,Winonah,Chrystal,
1994,Evanne,Chrystal,
1995,Gwen,Chrystal,
1996,Zulema,Chrystal,
1997,Rochelle,Chrystal,
1998,Clair,Chrystal,
1999,Georgeta,Cicely,
2000,Etta,Cicely,
2001,Cart,Cicely,
2002,Marieann,Cicely,
2003,Christal,Cicely,
2004,Kellie,Cicely,
2005,Claudia,Cicely,
2006,Ronny,Cicely,
2007,Barney,Cicely,
2008,Oberon,Cicely,
2009,Roscoe,Cicely,
2010,Antoni,Cicely,
2011,Briney,Cicely,
2012,Max,Cicely,
2013,Felipe,Cicely,
2014,Sig,Cicely,
2015,Maisey,Cicely,
2016,Dasha,Cicely,
2017,Jania,Cicely,
2018,Gladys,Cicely,
2019,Lanie,Cicely,
2020,Brynn,Ciel,
2021,Herminia,Ciel,
2022,Amalea,Ciel,
2023,Margalit,Ciel,
2024,Augie,Ciel,
2025,Dannie,Ciel,
2026,Beverley,Ciel,
2027,Melisa,Ciel,
2028,Brigida,Ciel,
2029,Ben,Ciel,
2030,Cherlyn,Cindi,
2031,Tabatha,Cindi,
2032,Darice,Cindi,
2033,Pierette,Cindi,
2034,Ashley,Cindi,
2035,Erinn,Cindi,
2036,Gustavo,Cindi,
2037,Ainsley,Cindi,
2038,Powell,Cissiee,
2039,Akim,Cissiee,
2040,Bernhard,Cissiee,
2041,Flori,Cissiee,
2042,Donovan,Cissiee,
2043,Boycey,Cissiee,
2044,Babbette,Cissiee,
2045,Valencia,Cissiee,
2046,Bay,Cissiee,
2047,Maryellen,Cissiee,
2048,Jimmy,Cissy,
2049,Erik,Cissy,
2050,Vernon,Cissy,
2051,Adorne,Cissy,
2052,Hyacinth,Cissy,
2053,Dominica,Cissy,
2054,Patrica,Cissy,
2055,Dehlia,Cissy,
2056,Karina,Cissy,
2057,Katlin,Cissy,
2058,Parnell,Clair,
2059,Genni,Clair,
2060,Fannie,Clair,
2061,Aida,Clair,
2062,Frasco,Clair,
2063,Lilah,Clair,
2064,Clarinda,Clair,
2065,Erin,Clarabelle,
2066,Jdavie,Clarabelle,
2067,Dolley,Clarabelle,
2068,Gerald,Clarabelle,
2069,Chickie,Clarabelle,
2070,Charmane,Clarabelle,
2071,Sharline,Clarabelle,
2072,Blondy,Clarabelle,
2073,Charisse,Clarabelle,
2074,Julietta,Clarabelle,
2075,Carey,Clarance,
2076,Gerick,Clarance,
2077,Michel,Clarance,
2078,Gradeigh,Clarance,
2079,Alonzo,Clarance,
2080,Fredrika,Clarance,
2081,Annora,Clarance,
2082,Sterne,Clarance,
2083,Marietta,Clarance,
2084,Vere,Clarance,
2085,Lari,Clarey,
2086,Jarret,Clarey,
2087,Barbabas,Clarey,
2088,Nissie,Clarey,
2089,Giuseppe,Clarey,
2090,Bud,Clarey,
2091,Mallorie,Clarey,
2092,Marge,Clarey,
2093,Viviyan,Clarey,
2094,Lilia,Clarey,
2095,Jozef,Clarinda,
2096,Edna,Clarinda,
2097,Durand,Clarinda,
2098,Che,Clarinda,
2099,Romona,Clarinda,
2100,Kira,Clarinda,
2101,Caddric,Clarinda,
2102,Olag,Clarinda,
2103,Bil,Clarinda,
2104,William,Clarinda,
2105,Berta,Clarinda,
2106,Dorian,Clarke,
2107,Vite,Clarke,
2108,Dag,Clarke,
2109,Ty,Clarke,
2110,Gardie,Clarke,
2111,Orson,Clarke,
2112,Sammie,Clarke,
2113,Sully,Clarke,
2114,Jasun,Clarke,
2115,Nadean,Clarke,
2116,Inger,Claudia,
2117,Jeno,Claudia,
2118,Nell,Claudia,
2119,Henrik,Claudia,
2120,Prentice,Claudia,
2121,Ab,Claudia,
2122,Ilysa,Claudia,
2123,Hyman,Claudia,
2124,L;urette,Claudia,
2125,Mia,Claudia,
2126,Rosanne,Claudia,
2127,Hanson,Clayborne,
2128,Garry,Clayborne,
2129,Lesley,Cam,
2130,Leanna,Cam,
2131,Euphemia,Cam,
2132,Domini,Cam,
2133,Xylia,Cam,
2134,Annabel,Cam,
2135,Blondelle,Cam,
